CustomerID,TotalOrders,TotalRevenue,AvgRevenue
C00656,50,105418.083979238,2108.36167958476
C00657,52,133941.552683505,2575.7990900674
C00658,53,135905.881011988,2564.26190588656
C00659,38,77422.3537862862,2037.430362797
C00660,56,79604.2456524019,1421.50438665003
C00661,59,121944.344856641,2066.85330265494
C00662,57,130582.790936466,2290.9261567801
C00663,45,113622.721595148,2524.94936878107
C00664,64,189121.031465424,2955.01611664725
C00665,67,148182.948233704,2211.68579453289
C00666,42,110089.957732071,2621.18946981123
C00667,42,75254.3881009059,1791.77114525966
C00668,51,98009.7514495553,1921.75983234422
C00669,49,114424.422285273,2335.19229153618
C00670,45,102004.85570071,2266.77457112688
C00671,53,126622.778073209,2389.10902024923
C00672,49,118064.723286961,2409.48414871349
C00673,49,99618.2810896335,2033.0261446864
C00674,53,142939.57293738,2696.97307429018
C00675,47,121129.146846039,2577.21589034126
C00676,62,143638.659467145,2316.75257205073
C00677,48,96399.7450398589,2008.32802166373
C00678,55,113502.341156551,2063.67893011911
C00679,48,144781.463780051,3016.28049541773
C00680,52,136504.768013679,2625.09169257075
C00681,49,83149.6817948013,1696.93228152656
C00682,52,94633.4092168134,1819.87325416949
C00683,59,148030.253465568,2508.98734687404
C00684,42,107084.089485156,2549.621178218
C00685,49,120797.055171229,2465.24602390263
C00686,46,118062.247930028,2566.57060717453
C00687,48,97783.1982611839,2037.14996377467
C00688,49,120758.173991862,2464.45253044615
C00689,44,105532.953216971,2398.47620947661
C00690,57,134863.641605377,2366.02880009433
C00691,48,102983.808882647,2145.49601838848
C00692,52,115805.399518863,2227.02691382429
C00693,49,95695.1217298861,1952.96166795686
C00694,58,135632.623273815,2338.49350472095
C00695,49,105511.567881492,2153.29730370392
C00696,55,97071.1220258998,1764.92949138
C00697,47,88841.0075016556,1890.23420216289
C00698,60,164557.332605671,2742.62221009452
C00699,54,98758.7570317626,1828.86587095857
C00700,64,116281.662745871,1816.90098040423
C00701,43,127671.035290923,2969.09384397496
C00702,48,118634.181903378,2471.54545632037
C00703,43,102878.661519927,2392.52701209133
C00704,41,53601.0082706845,1307.34166513865
C00705,53,111589.451476458,2105.46134861242
C00706,53,100039.763111668,1887.54270022016
C00707,65,147256.045411107,2265.47762170934
C00708,53,79805.6592524259,1505.76715570615
C00709,57,132147.823270084,2318.38286438743
C00710,50,203270.735082346,4065.41470164693
C00711,55,128623.945701302,2338.61719456912
C00712,42,83731.7436910278,1993.61294502447
C00713,54,111325.422334353,2061.5818950806
C00714,54,146790.793484425,2718.34802748935
C00715,56,131895.497393906,2355.27673917689
C00716,42,72182.1076530995,1718.62161078808
C00717,56,107839.893604221,1925.71238578967
C00718,44,105650.332080494,2401.14391092033
C00719,43,89397.1368294411,2079.00318208003
C00720,48,101975.118715835,2124.48163991323
C00721,44,84559.8494603088,1921.81476046156
C00722,45,90170.7872885871,2003.79527307971
C00723,43,91628.933592569,2130.90543238533
C00724,43,95401.9999774338,2218.6511622659
C00725,39,80639.2811910289,2067.67387669305
C00726,60,91527.507638293,1525.45846063822
C00727,47,107205.706514039,2280.9724790221
C00728,51,107248.693495852,2102.91555874219
C00729,44,92503.9918197953,2102.36345044989
C00730,57,124955.843972278,2192.20778898733
C00731,42,110529.673098214,2631.65888329082
C00732,48,78961.4319492517,1645.02983227608
C00733,47,92756.8688213714,1973.55040045471
C00734,53,106307.751438034,2005.8066309063
C00735,46,80776.2040129542,1756.00443506422
C00736,46,73886.8397226873,1606.23564614538
C00737,69,166341.448442752,2410.74562960509
C00738,50,90355.4137503679,1807.10827500736
C00739,52,166405.058423959,3200.09727738383
C00740,58,136101.257935736,2346.5734126851
C00741,47,85082.5463578,1810.26694378298
C00742,43,88552.073730397,2059.3505518697
C00743,51,90466.1570715429,1773.84621708908
C00744,55,115046.771278355,2091.75947778827
C00745,56,119372.65391188,2131.65453414071
C00746,46,87562.9624609248,1903.54266219402
C00747,47,139270.820899513,2963.2089553088
C00748,54,139060.255177953,2575.18991070283
C00749,59,147337.680637098,2497.2488243576
C00750,43,133461.191644017,3103.74864288411
C00751,53,118339.131934168,2232.81381007863
C00752,41,114372.145335285,2789.56452037281
C00753,49,130033.111463438,2653.7369686416
C00754,52,161170.821466302,3099.43887435196
C00755,49,60919.3550342121,1243.25214355535
C00756,54,94369.6201939417,1747.58555914707
C00757,36,100165.40427465,2782.37234096249
C00758,51,135021.304108473,2647.47655114653
C00759,52,111977.132307924,2153.406390537
C00760,50,112464.464782363,2249.28929564727
C00761,53,102113.673312926,1926.67308137595
C00762,44,109691.451443432,2492.98753280527
C00763,49,92765.3764074787,1893.1709470914
C00764,45,124731.209603731,2771.80465786069
C00765,40,87923.0090870362,2198.0752271759
C00766,41,86818.7248747567,2117.52987499407
C00767,61,136713.083215956,2241.19808550747
C00768,55,161155.838261941,2930.10615021711
C00769,49,97183.6688035524,1983.34017966434
C00770,53,98900.9368011461,1866.05541134238
C00771,43,124960.913974593,2906.06776685101
C00772,65,152060.289896695,2339.38907533377
C00773,49,138422.874602092,2824.95662453248
C00774,48,129190.193146654,2691.46235722196
C00775,50,88381.8902420079,1767.63780484016
C00776,52,118248.47291129,2274.00909444789
C00777,46,127149.000935353,2764.10871598594
C00778,39,88107.0999739716,2259.15640958902
C00779,45,95909.7065934926,2131.32681318873
C00780,43,87087.9104080958,2025.30024204874
C00781,49,140711.866559061,2871.6707461033
C00782,54,88407.2432108532,1637.17117057135
C00783,43,122377.389872881,2845.98581099723
C00784,51,82681.8314516986,1621.21238140585
C00785,52,128874.23708683,2478.35071320826
C00786,35,57840.5641783897,1652.58754795399
C00787,40,89187.3673722555,2229.68418430639
C00788,46,89084.9500492598,1936.62934889695
C00789,49,141301.731779361,2883.70881182369
C00790,53,148177.996420359,2795.81125321431
C00791,55,158050.693371542,2873.64897039167
C00792,48,113361.235548495,2361.69240726031
C00793,56,92963.3009322372,1660.05894521852
C00794,55,143721.615940279,2613.12028982326
C00795,53,104835.576966986,1978.02975409407
C00796,47,91776.1558485252,1952.6841669899
C00797,52,126536.657697451,2433.39726341251
C00798,41,94397.8597849835,2302.38682402399
C00799,63,141586.888570097,2247.41092968408
C00800,65,164371.759851661,2528.79630541016
C00801,54,102975.05137082,1906.94539575592
C00802,51,121556.974163953,2383.47008164614
C00803,53,114685.165640444,2163.87104981969
C00804,55,90969.7983332957,1653.99633333265
C00805,46,91308.712338747,1984.97200736407
C00806,51,104369.257139033,2046.45602233399
C00807,36,79231.7051273205,2200.88069798112
C00808,51,105639.618126934,2071.36506131242
C00809,44,117464.7994008,2669.65453183637
C00810,42,109274.08038303,2601.76381864357
C00811,60,126403.634107638,2106.7272351273
C00812,48,130107.279202912,2710.56831672734
C00813,52,97130.4640738991,1867.89353988268
C00814,39,90952.0321656303,2332.10338886232
C00815,50,110111.799926569,2202.23599853138
C00816,47,83195.580143915,1770.11872646628
C00817,50,118641.263722211,2372.82527444422
C00818,45,153349.038786001,3407.75641746669
C00819,56,142348.703169935,2541.94112803455
C00820,52,93394.5272117365,1796.0486002257
C00821,46,110541.933534785,2403.08551162575
C00822,49,74300.159557668,1516.32978689118
C00823,48,88361.3578618884,1840.86162212267
C00824,43,98131.9367489265,2282.13806392852
C00825,49,91952.1761790161,1876.57502406155
C00826,45,105205.224245826,2337.89387212946
C00827,47,112107.845258392,2385.27330337004
C00828,52,115578.703461171,2222.66737425329
C00829,55,102372.75996881,1861.32290852382
C00830,59,111979.357230353,1897.95520729412
C00831,41,85647.5562960489,2088.96478770851
C00832,56,141279.042196243,2522.84003921863
C00833,53,127529.752263797,2406.22174082636
C00834,39,61243.6109844896,1570.3489996023
C00835,53,112190.544847342,2116.80273296872
C00836,42,95173.1691276018,2266.02783637147
C00837,35,52933.7881213664,1512.39394632475
C00838,56,89140.4978999784,1591.79460535676
C00839,55,115958.671811424,2108.33948748043
C00840,56,124166.717393295,2217.26281059456
C00841,53,122944.111974424,2319.70022593252
C00842,48,111040.958353867,2313.35329903889
C00843,57,115472.807994781,2025.83873675055
C00844,48,80962.7637445075,1686.72424467724
C00845,54,150900.549272395,2794.45461615547
C00846,52,126716.589410922,2436.85748867158
C00847,40,102126.22629747,2553.15565743675
C00848,41,105703.995594511,2578.14623401246
C00849,41,85127.1564227884,2076.27210787289
C00850,48,114447.791132353,2384.32898192403
C00851,52,128496.985970595,2471.09588404991
C00852,55,104647.422118622,1902.68040215677
C00853,46,91422.758608984,1987.45127410835
C00854,42,71483.4248479225,1701.98630590292
C00855,49,76931.2256857788,1570.02501399549
C00856,60,107007.68971567,1783.46149526116
C00857,54,85377.3782298176,1581.06255981144
C00858,40,105744.940470136,2643.62351175341
C00859,55,112979.148279368,2054.16633235214
C00860,54,133686.880078471,2475.68296441613
C00861,55,132529.039870142,2409.61890672986
C00862,44,123478.269553833,2806.32430804167
C00863,52,111414.849015179,2142.59325029191
C00864,46,133939.730326822,2911.73326797438
C00865,54,113288.951708421,2097.94355015595
C00866,66,140380.085762275,2126.9709963981
C00867,47,97789.4073031533,2080.62568730113
C00868,51,110633.255763976,2169.27952478383
C00869,41,82419.5689737353,2010.2333896033
C00870,50,124444.23205177,2488.8846410354
C00871,47,102594.642637311,2182.86473696407
C00872,62,149158.930452149,2405.78920084112
C00873,64,122412.646123888,1912.69759568575
C00874,52,99707.9215244314,1917.46002931599
C00875,42,92815.6035293305,2209.89532212692
C00876,54,143323.543344964,2654.13969157341
C00877,58,144521.290224536,2491.74638318166
C00878,46,115012.752419035,2500.27722650076
C00879,43,99331.8451050465,2310.04290941969
C00880,56,128748.452500405,2299.07950893579
C00881,49,118591.857932528,2420.24199862302
C00882,43,128426.654672801,2986.66638773955
C00883,49,119955.543956128,2448.07232563527
C00884,56,119014.980821396,2125.26751466778
C00885,62,138396.165288553,2232.1962143315
C00886,67,133276.088402466,1989.19534929054
C00887,54,96347.8648103702,1784.21971871056
C00888,48,111431.827255721,2321.49640116086
C00889,40,65765.8171799662,1644.14542949916
C00890,50,82080.2593619565,1641.60518723913
C00891,52,156056.029515661,3001.07749068578
C00892,40,59320.3306922541,1483.00826730635
C00893,52,118434.084157518,2277.57854149074
C00894,41,74096.5668793724,1807.23333852128
C00895,57,107210.05385469,1880.87813780158
C00896,49,98393.621297102,2008.03308769596
C00897,43,106532.895590094,2477.50919976963
C00898,56,140828.634982169,2514.79705325303
C00899,45,103370.904982801,2297.13122184002
C00900,48,113676.674596626,2368.26405409637
C00901,53,120209.868793672,2268.11073195607
C00902,51,109830.316024252,2153.53560831866
C00903,42,80042.1026342551,1905.76434843465
C00904,50,120451.428093311,2409.02856186621
C00905,55,116370.079689536,2115.81963071884
C00906,51,100810.03358725,1976.6673252402
C00907,53,161845.521085011,3053.68907707568
C00908,50,108174.274864702,2163.48549729404
C00909,45,111130.779491508,2469.57287758907
C00910,48,143359.69728387,2986.66036008062
C00911,44,118687.295374985,2697.43853124965
C00912,46,112750.175941003,2451.09078132615
C00913,49,79997.6751257661,1632.60561481155
C00914,40,73556.8596727638,1838.92149181909
C00915,41,66269.8737843662,1616.33838498454
C00916,42,81378.9127366941,1937.59316039748
C00917,39,100865.347183232,2586.29095341621
C00918,41,88198.9926013503,2151.19494149635
C00919,47,125979.376495646,2680.41226586481
C00920,60,177865.325187985,2964.42208646642
C00921,61,158940.350817611,2605.57952160017
C00922,45,115548.295153945,2567.73989230989
C00923,57,129907.172534934,2279.07320236727
C00924,44,91804.965287806,2086.47648381377
C00925,49,88187.2128950371,1799.73903867423
C00926,44,148527.0313841,3375.61434963865
C00927,44,102587.468874616,2331.533383514
C00928,46,90916.0275244307,1976.43538096589
C00929,51,125380.871775631,2458.44846618884
C00930,49,114228.310414454,2331.19000845825
C00931,50,99567.2710269714,1991.34542053943
C00932,60,160951.404199216,2682.52340332026
C00933,48,105998.931024649,2208.31106301353
C00934,52,143402.48663984,2757.74012768923
C00935,49,98723.0543492434,2014.75621120905
C00936,44,112421.695880285,2555.03854273375
C00937,53,152895.991651695,2884.83003116406
C00938,44,91455.3637159447,2078.5309935442
C00939,54,120227.409082498,2226.43350152774
C00940,50,123754.778028154,2475.09556056309
C00941,41,83225.4940766552,2029.89009943061
C00942,51,123253.133480887,2416.72810746837
C00943,53,114712.077942702,2164.37882910759
C00944,53,98127.1820423176,1851.45626494939
C00945,51,115958.920750288,2273.70432843701
C00946,51,84664.1097633331,1660.08058359477
C00947,49,89596.0893991078,1828.49162038995
C00948,51,214370.615999966,4203.34541176403
C00949,43,130042.372164345,3024.24121312429
C00950,42,86522.0289025119,2060.04830720266
C00951,48,105292.777007814,2193.59952099612
C00952,55,103881.580676622,1888.75601230222
C00953,40,113647.526429036,2841.18816072589
C00954,38,95343.3026357977,2509.03427988941
C00955,57,104822.79191864,1838.99634944982
C00956,56,99084.7860540466,1769.37117953655
C00957,49,147087.403740504,3001.78374980621
C00958,46,94735.7588719185,2059.47301895475
C00959,52,125139.425398542,2406.52741151042
C00960,54,103368.270816381,1914.22723734038
C00961,51,100120.864669328,1963.15420920251
C00962,51,126258.491775702,2475.65670148436
C00963,51,135582.817482985,2658.48661731344
C00964,51,109252.746584856,2142.21071735011
C00965,46,120227.910149037,2613.65022063124
C00966,56,130536.838426939,2331.01497190963
C00967,44,108591.776995597,2467.99493171812
C00968,44,116221.575535035,2641.39944397807
C00969,43,97119.9144190922,2258.60266090912
C00970,46,89088.6422592119,1936.70961433069
C00971,55,164256.166189965,2986.47574890845
C00972,51,97957.8049494308,1920.74127351825
C00973,43,108243.201250014,2517.28375000032
C00974,51,138262.370036473,2711.02686346026
C00975,46,113521.452305306,2467.857658811
C00976,52,129925.05211257,2498.5586944725
C00977,58,113684.530409712,1960.07811051227
C00978,60,102858.23317235,1714.30388620583
C00979,55,104060.685976645,1892.01247230263
C00980,55,139414.183986669,2534.80334521216
C00981,60,94572.6367155309,1576.21061192552
C00982,43,110451.0682586,2568.62949438606
C00983,65,128030.842193726,1969.70526451887
C00984,58,196798.336123178,3393.07476074445
C00985,49,106582.262894776,2175.14822234236
C00986,44,87279.2705979738,1983.61978631759
C00987,45,131733.643254117,2927.41429453594
C00988,37,67251.4986444061,1817.60807147044
C00989,54,124010.958148284,2296.49922496823
C00990,52,80616.148211844,1550.31054253546
C00991,51,118514.642434056,2323.81651831482
C00992,45,111947.723210787,2487.72718246193
C00993,42,78400.0309169799,1866.66740278524
C00994,50,110199.941618189,2203.99883236379
C00995,46,107801.841450353,2343.51829239898
C00996,48,76437.8550714498,1592.45531398854
C00997,49,144200.489430978,2942.86713124444
C00998,43,91331.5961283958,2123.99060763711
C00999,47,91199.7668170944,1940.42057057648
C01000,36,96345.9081225049,2676.27522562514
C01001,51,120085.934394258,2354.6261645933
C01002,35,77475.1985315526,2213.5771009015
C01003,64,118924.166945049,1858.19010851639
C01004,47,114297.985118903,2431.87202380645
